id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
195237269,3769e863-6205-4f7b-b0c1-45ae2347704f,2023-12-29 18:22:13-08:00,2023-12-29,2023-12-30 02:22:13 UTC,Pacific Time (US & Canada),80922,lsheppard,,2023-12-30 04:20:34 UTC,2024-11-02 04:39:18 UTC,research,,https://www.inaturalist.org/observations/195237269,https://static.inaturalist.org/photos/343415653/medium.jpg,,"","",2,0,false,3,"California, US",38.281565501,-122.651322905,10,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195239246,09c7f389-4e48-4cb6-8361-00718d2d14d2,2023-12-29 18:18:35-08:00,2023-12-29,2023-12-30 02:18:35 UTC,Pacific Time (US & Canada),5307179,stubbie7,,2023-12-30 04:54:02 UTC,2024-08-29 18:00:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/195239246,https://inaturalist-open-data.s3.amazonaws.com/photos/343420369/medium.jpg,,"","",2,0,false,3,"California, US",38.3127823393,-122.7478177798,4,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195281618,a82d36fb-d931-4a76-a90b-12fff403092e,2023-12-29 19:45:45-08:00,2023-12-29,2023-12-30 03:45:45 UTC,Pacific Time (US & Canada),6310647,newtybynature,,2023-12-30 17:38:42 UTC,2024-04-15 19:40:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195281618,https://inaturalist-open-data.s3.amazonaws.com/photos/343510949/medium.jpg,,"","",2,0,false,3,"California, US",38.3074044904,-122.6391205848,22,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195530115,3fa666c5-ceea-4ce2-950d-2851004a16b8,2024-01-01 18:09:53-08:00,2024-01-01,2024-01-02 02:09:53 UTC,Pacific Time (US & Canada),2162008,waterwolf,,2024-01-02 02:11:05 UTC,2024-03-23 15:08:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195530115,https://inaturalist-open-data.s3.amazonaws.com/photos/344013788/medium.jpg,,"","",2,0,false,3,"San Luis Obispo County, US-CA, US",35.3296463808,-120.6373420362,3166,,,,28706,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195614605,43bd28c2-cb29-4c85-a768-5f096c70058b,2024-01-02 15:54:30-08:00,2024-01-02,2024-01-02 23:54:30 UTC,Pacific Time (US & Canada),200077,johnc,,2024-01-02 23:56:10 UTC,2024-02-26 22:38:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195614605,https://inaturalist-open-data.s3.amazonaws.com/photos/344183426/medium.jpg,,"","",3,0,false,3,"California, US",37.265738423,-122.292087814,1497,,,,28417,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195641006,eba15560-b335-49ec-88da-3e1d54686229,2024-01-02 19:48:39-08:00,2024-01-02,2024-01-03 03:48:39 UTC,Pacific Time (US & Canada),4058962,bafflingnewt,Ben DeDominic,2024-01-03 06:47:42 UTC,2024-02-23 14:16:49 UTC,research,,https://www.inaturalist.org/observations/195641006,https://static.inaturalist.org/photos/344237537/medium.jpg,,"","",2,0,false,3,"Sonoma County, US-CA, US",38.3333929109,-122.8650488323,24,,,,28270,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195709865,3187e018-2011-4c62-8bc4-520e2537923b,2023-12-29 11:09:07-08:00,2023-12-29,2023-12-29 19:09:07 UTC,Pacific Time (US & Canada),29394,thesunisbig,Kenneth Rangel,2024-01-04 00:34:25 UTC,2024-01-04 00:41:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195709865,https://inaturalist-open-data.s3.amazonaws.com/photos/344375028/medium.jpg,,"","",1,0,false,3,"California, US",37.9353483101,-121.8128161394,5,,,,28329,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195719576,5ec5c07e-ea08-4047-9fe7-0872f2c569b5,2024-01-03 17:57:38-08:00,2024-01-03,2024-01-04 01:57:38 UTC,Pacific Time (US & Canada),7192077,tdm1963,,2024-01-04 02:59:15 UTC,2024-04-15 19:24:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195719576,https://inaturalist-open-data.s3.amazonaws.com/photos/344396216/medium.jpg,,"","",2,0,false,3,"California, US",38.2868720585,-122.6214749041,9,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195721484,265d7c27-c439-4068-92c3-a8ed2cdb951b,2024-01-03 18:13:21-08:00,2024-01-03,2024-01-04 02:13:21 UTC,Pacific Time (US & Canada),2837372,judemagann,Jude Magann,2024-01-04 03:33:08 UTC,2024-01-04 05:55:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195721484,https://inaturalist-open-data.s3.amazonaws.com/photos/344400179/medium.jpg,,"","",2,0,false,3,"California, US",37.702433927,-121.6647357293,4,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195724790,cfb41bb2-c2c1-4767-93cb-6a3c68572512,2024-01-03 16:45:47-08:00,2024-01-03,2024-01-04 00:45:47 UTC,Pacific Time (US & Canada),4105994,jordamn,Jordan,2024-01-04 04:25:39 UTC,2024-01-04 06:59:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195724790,https://inaturalist-open-data.s3.amazonaws.com/photos/344406651/medium.jpg,,"","",1,0,false,3,"California, US",36.9649910521,-122.0589382929,3,,,,28476,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195789734,3d5e9a72-e51c-412d-9539-1d56d3521618,2021/09/05 2:19 AM,2021-09-05,2021-09-05 09:19:00 UTC,Tijuana,25150,jakescott,Jake Scott,2024-01-04 23:02:38 UTC,2024-01-04 23:46:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195789734,https://static.inaturalist.org/photos/344535353/medium.jpg,,"",,1,0,false,,"Ensenada, MX-BN, MX",30.8971124111,-115.6063403303,244,,,,29304,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
195815326,50ae9b00-ff05-4456-82da-d462225ba6a5,2024-01-04 18:11:41,2024-01-04,2024-01-05 02:11:41 UTC,Pacific Time (US & Canada),6305859,craig542,Craig of Sonoma,2024-01-05 06:16:47 UTC,2024-04-16 20:06:04 UTC,research,,https://www.inaturalist.org/observations/195815326,https://static.inaturalist.org/photos/344588646/medium.jpeg,,"","",2,0,false,2,"California, US",38.3989931062,-122.6551692137,5,,,,28270,,obscured,true,,,Rana draytonii,Rana draytonii,California Red-legged Frog,Amphibia,67016
195815342,77834b25-5f18-4d3a-8372-c972a447c34b,2024-01-04 19:10:47,2024-01-04,2024-01-05 03:10:47 UTC,Pacific Time (US & Canada),6305859,craig542,Craig of Sonoma,2024-01-05 06:17:09 UTC,2024-04-16 20:02:11 UTC,research,,https://www.inaturalist.org/observations/195815342,https://static.inaturalist.org/photos/344588698/medium.jpeg,,"","",2,0,false,2,"California, US",38.3482920817,-122.7960164108,6,,,,28270,,obscured,true,,,Rana draytonii,Rana draytonii,California Red-legged Frog,Amphibia,67016
196035962,9a48cfaf-9ca3-4f1c-85ab-78314e097d12,2023-10-13 20:07:22,2023-10-13,2023-10-14 03:07:22 UTC,Pacific Time (US & Canada),3872950,andrew_isner,Andrew Isner,2024-01-07 16:43:09 UTC,2024-09-22 21:32:30 UTC,research,,https://www.inaturalist.org/observations/196035962,https://static.inaturalist.org/photos/345031544/medium.jpeg,,"",Observed 182 R. draytonii frogs.   Observed adults and froglets along and near the shoreline.  Nightime visual encounter survey only.,3,0,false,2,"California, US",36.6972235847,-120.655268521,,,,,28505,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196375540,f2a70b79-5b61-4bf4-8fdf-a50a1d732c32,2021-01-30 13:14:50-08:00,2021-01-30,2021-01-30 21:14:50 UTC,Pacific Time (US & Canada),258200,accordiongordon,Gordon Lau,2024-01-11 20:57:49 UTC,2024-10-15 18:57:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196375540,https://inaturalist-open-data.s3.amazonaws.com/photos/345716068/medium.jpg,,"","",2,0,false,3,"California, US",37.647537332,-121.7057965365,6,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196632249,8624bd81-87e8-48b6-bd05-98ef618c0774,2024-01-13 18:10:44-08:00,2024-01-13,2024-01-14 02:10:44 UTC,Pacific Time (US & Canada),2429776,sallygale,Sally Gale,2024-01-14 04:13:36 UTC,2024-01-20 15:34:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196632249,https://inaturalist-open-data.s3.amazonaws.com/photos/346115479/medium.jpg,,"","",2,0,false,3,"California, US",38.2238234858,-122.7218510181,8,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196632392,541d290a-c985-49d9-979e-6faae9563666,2024-01-13 18:12:18-08:00,2024-01-13,2024-01-14 02:12:18 UTC,Pacific Time (US & Canada),2429776,sallygale,Sally Gale,2024-01-14 04:15:04 UTC,2025-02-04 21:26:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196632392,https://inaturalist-open-data.s3.amazonaws.com/photos/346115587/medium.jpg,,"","",2,0,false,3,"California, US",38.2732968589,-122.7214383514,4,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196636430,d6d6ad3d-a5b0-44b5-9b91-def03200df72,2024-01-13 20:45:17-08:00,2024-01-13,2024-01-14 04:45:17 UTC,Pacific Time (US & Canada),7666427,cflaga,,2024-01-14 05:24:22 UTC,2024-04-20 15:55:38 UTC,research,,https://www.inaturalist.org/observations/196636430,https://static.inaturalist.org/photos/346123670/medium.jpg,,"","",2,0,false,3,"California, US",38.2891886959,-122.6410377687,8,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196636586,e49fd281-c760-4557-890b-1016909ce626,2024-01-13 19:16:31-08:00,2024-01-13,2024-01-14 03:16:31 UTC,Pacific Time (US & Canada),5307179,stubbie7,,2024-01-14 05:27:42 UTC,2024-08-29 18:00:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/196636586,https://inaturalist-open-data.s3.amazonaws.com/photos/346124085/medium.jpg,,"","",4,0,false,3,"California, US",38.3698000994,-122.7142670573,32,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196636750,8de2b5e9-ee9e-4528-bc58-1c3a5016392b,2024-01-13 18:23:33-08:00,2024-01-13,2024-01-14 02:23:33 UTC,Pacific Time (US & Canada),5307179,stubbie7,,2024-01-14 05:32:10 UTC,2024-08-29 18:00:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/196636750,https://inaturalist-open-data.s3.amazonaws.com/photos/346124614/medium.jpg,,"","",5,0,false,3,"California, US",38.3001670695,-122.6237782866,9,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196677031,8aa52e98-a912-423c-9124-ca250faefae5,2024-01-13 23:12:08-08:00,2024-01-13,2024-01-14 07:12:08 UTC,Pacific Time (US & Canada),6964,ivanparr,"",2024-01-14 17:14:42 UTC,2024-04-19 23:45:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/196677031,https://static.inaturalist.org/photos/346204819/medium.jpg,,"","",3,0,false,3,"California, US",37.6927565304,-121.8283079196,247,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196679401,3224dd02-0e77-49d5-8c88-9ff0fab30cf6,2024-01-13 17:58:09-08:00,2024-01-13,2024-01-14 01:58:09 UTC,Pacific Time (US & Canada),6310647,newtybynature,,2024-01-14 17:42:19 UTC,2024-04-15 19:11:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196679401,https://inaturalist-open-data.s3.amazonaws.com/photos/346209164/medium.jpg,,"","",2,0,false,3,"California, US",38.2925491489,-122.6356470792,20,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196736479,c6ca7255-949d-49bf-be0e-683d5cb17d45,2017/05/07 8:15 AM,2017-05-07,2017-05-07 15:15:00 UTC,Pacific Time (US & Canada),781032,morganstickrod,Morgan Stickrod,2024-01-15 06:24:22 UTC,2024-01-16 05:19:27 UTC,research,CC0,https://www.inaturalist.org/observations/196736479,https://inaturalist-open-data.s3.amazonaws.com/photos/346322827/medium.jpeg,,"",,3,0,false,,"California, US",37.8258683859,-121.703238138,15,,,,28329,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196811405,9a37d10c-5b7a-4ab9-ab7e-798207dda4be,2024-01-15 17:49:20,2024-01-15,2024-01-16 01:49:20 UTC,Pacific Time (US & Canada),5204350,hugh63,Hugh Williams,2024-01-16 03:17:55 UTC,2024-12-17 05:20:32 UTC,research,,https://www.inaturalist.org/observations/196811405,https://static.inaturalist.org/photos/346473870/medium.jpeg,,"",,2,0,false,2,"California, US",38.3556444942,-122.6329575975,7,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196816524,332c53c6-75ff-4298-8c8f-c2b662608549,2024-01-15 18:07:35-08:00,2024-01-15,2024-01-16 02:07:35 UTC,Pacific Time (US & Canada),5345774,swimcrawlfly,Tina Mills,2024-01-16 04:50:54 UTC,2024-04-15 23:04:49 UTC,research,,https://www.inaturalist.org/observations/196816524,https://static.inaturalist.org/photos/346484971/medium.jpg,,"","",4,1,false,3,"California, US",38.2290520278,-122.7091213211,488,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196890568,69339e70-9207-4515-b4dc-c239b042325f,2024-01-16 19:11:22-08:00,2024-01-16,2024-01-17 03:11:22 UTC,Pacific Time (US & Canada),7666427,cflaga,,2024-01-17 03:47:10 UTC,2024-04-22 19:11:34 UTC,research,,https://www.inaturalist.org/observations/196890568,https://static.inaturalist.org/photos/346632416/medium.jpg,,"","",2,0,false,3,"California, US",38.2466898891,-122.6164047219,9,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196890651,a6b60806-fb9c-42f3-b60f-c378bfb13260,2024-01-16 18:08:40-08:00,2024-01-16,2024-01-17 02:08:40 UTC,Pacific Time (US & Canada),7666427,cflaga,,2024-01-17 03:48:58 UTC,2024-04-22 19:15:11 UTC,research,,https://www.inaturalist.org/observations/196890651,https://static.inaturalist.org/photos/346632578/medium.jpg,,"","",2,0,false,3,"California, US",38.2212680403,-122.6481138916,9,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196891655,4c658962-b1ce-429e-993d-1a65a0c7aef6,2024-01-16 18:32:31-08:00,2024-01-16,2024-01-17 02:32:31 UTC,Pacific Time (US & Canada),6410749,nannis,,2024-01-17 04:06:50 UTC,2024-04-15 18:50:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196891655,https://inaturalist-open-data.s3.amazonaws.com/photos/346636517/medium.jpg,,"","",3,0,false,3,"California, US",38.287131433,-122.7541073472,1554,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
196923479,a5c09d41-e4b4-40f2-bde3-f76d8a1bc1d9,2023/12/18 5:51 PM,2023-12-18,2023-12-19 01:51:00 UTC,Pacific Time (US & Canada),3783973,btjackso,Ben Jackson,2024-01-17 16:45:49 UTC,2025-04-13 23:13:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196923479,https://inaturalist-open-data.s3.amazonaws.com/photos/346699929/medium.jpg,,"","Found a couple of adult red-legs in the Bear Gulch caves in December. This one was on the steps near the reservoir exit, and saw a couple more down at the bottom end of the cave.",2,0,false,,"San Benito County, US-CA, US",36.5245194082,-121.0383750589,6,,,,28534,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
197072643,3f20ea45-0b18-468d-a31f-5a59c20c6781,2024-01-16 18:52:41-08:00,2024-01-16,2024-01-17 02:52:41 UTC,Pacific Time (US & Canada),5721817,hi_kscott,,2024-01-19 17:11:25 UTC,2024-04-15 18:52:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197072643,https://inaturalist-open-data.s3.amazonaws.com/photos/347005750/medium.jpg,,"","",3,0,false,3,"California, US",38.289289746,-122.6613041991,4,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
197118399,d5deac8e-9a3b-4407-9d2d-5b18c31b85f4,2024-01-19 20:06:06-08:00,2024-01-19,2024-01-20 04:06:06 UTC,Pacific Time (US & Canada),6310647,newtybynature,,2024-01-20 05:42:07 UTC,2025-11-24 19:32:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197118399,https://inaturalist-open-data.s3.amazonaws.com/photos/347359741/medium.jpg,,"","",1,0,false,3,"California, US",38.3696391048,-122.6160064564,22,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
197119405,1e5c6aec-016d-4a18-a8b9-f2c82dd1114e,2024-01-19 17:54:50,2024-01-19,2024-01-20 01:54:50 UTC,Pacific Time (US & Canada),6305859,craig542,Craig of Sonoma,2024-01-20 06:03:44 UTC,2024-04-16 20:01:04 UTC,research,,https://www.inaturalist.org/observations/197119405,https://static.inaturalist.org/photos/347098016/medium.jpeg,,"","",2,0,false,2,"California, US",38.2983198474,-122.6942398812,5,,,,28270,,obscured,true,,,Rana draytonii,Rana draytonii,California Red-legged Frog,Amphibia,67016
197207277,a26e8a24-4bb6-4f43-8e7c-32afe503df2e,2023/08/20,2023-08-20,,Pacific Time (US & Canada),63560,vnsankar,Venkat Sankar,2024-01-21 07:58:37 UTC,2024-05-29 17:59:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197207277,https://inaturalist-open-data.s3.amazonaws.com/photos/347274552/medium.jpeg,,"",,2,0,false,,"San Benito County, US-CA, US",36.422889281,-121.1968145977,215,,,,28534,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
197284412,bd322ba6-2031-4d1e-b3c6-deb4475a857f,2024-01-21 18:30:19-08:00,2024-01-21,2024-01-22 02:30:19 UTC,Pacific Time (US & Canada),6239698,bbullick,,2024-01-22 04:14:46 UTC,2024-01-22 04:36:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197284412,https://inaturalist-open-data.s3.amazonaws.com/photos/347431430/medium.jpg,,"","",1,0,false,3,"California, US",38.2371094702,-122.6110758937,25,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
197284423,ce36a6cd-fc80-456b-b414-7eba02ba1c0e,2024-01-21 18:35:23-08:00,2024-01-21,2024-01-22 02:35:23 UTC,Pacific Time (US & Canada),6239698,bbullick,,2024-01-22 04:15:01 UTC,2024-01-22 04:36:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197284423,https://inaturalist-open-data.s3.amazonaws.com/photos/347431498/medium.jpg,,"","",1,0,false,3,"California, US",38.2168489439,-122.7375591127,25,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
197284431,eb64055d-e5d7-4e73-a9be-c988e7e3cef5,2024-01-21 18:41:14-08:00,2024-01-21,2024-01-22 02:41:14 UTC,Pacific Time (US & Canada),6239698,bbullick,,2024-01-22 04:15:22 UTC,2024-01-22 04:36:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197284431,https://inaturalist-open-data.s3.amazonaws.com/photos/347431543/medium.jpg,,"","",1,0,false,3,"California, US",38.3340864411,-122.6060000068,20,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
197293835,1d19e37a-c24b-4288-a896-39fd88fffceb,2024-01-21 22:13:21-08:00,2024-01-21,2024-01-22 06:13:21 UTC,Pacific Time (US & Canada),6910119,beccccs,,2024-01-22 07:40:08 UTC,2024-01-24 01:20:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197293835,https://inaturalist-open-data.s3.amazonaws.com/photos/347451614/medium.jpg,,"","",1,0,false,3,"California, US",37.7819709463,-121.4565156706,4,,,,28359,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
